edge_id,flow_veh_h
503,9.338583210526316
504,147.3684210526316
506,42.10526315789474
507,2.0453454315789474
509,4.090690863157895
510,2.725230968421053
512,2.725230968421053
513,8.077930315789473
515,4.0389651578947365
516,8.839334368421053
517,2.0578266315789473
519,3.7882861578947367
520,10.247870821052631
522,15.371806231578947
523,37.67732868421052
525,16.147426578947368
526,97.3644094736842
527,21.05263157894737
528,97.3644094736842
529,21.695287536842102
532,8.875344905263159
533,287.66394948421055
535,184.57706624210527
536,63.1780556
538,80.40843439999999
539,10.66522662105263
541,11.55399549473684
542,45.291293347368416
545,16.675872505263158
546,56.23630762105263
548,42.17723071578947
549,147.3684210526316
551,210.52631578947367
552,112.31370653684209
554,149.75160871578944
555,168.42105263157896
556,1.5396943789473683
557,231.57894736842104
558,46.21301716842105
560,35.5484747368421
561,6.881904694736842
563,12.780680147368422
564,48.62145352631579
566,116.69148846315791
567,186.73408204210526
569,149.3633609368421
570,26.626845705263158
572,16.944356357894737
573,41.85963842105263
575,25.115783052631578
576,8.9041568
577,4.5421023789473685
578,4.4520784
579,9.877606231578946
581,4.938803115789473
582,3.7672520736842103
584,37.6725207368421
585,11.085859115789473
586,5.409451452631578
587,8.314394336842104
588,10.955549684210526
589,2.2772210315789474
590,13.694437105263157
591,0.999510105263158
593,1.499265157894737
594,4.6460908631578945
596,6.969136294736842
597,18.07809157894737
599,30.130152631578945
600,3.8568548210526314
602,5.142473094736842
603,8.453912673684211
605,4.226956336842106
606,18.06499536842105
608,45.16248842105263
609,1.8624714105263158
611,3.7249428210526316
612,3.501220378947368
614,5.2518305684210524
618,5.219482421052631
620,5.219482421052631
624,1.0693989789473686
625,154.45043316842106
626,37.89473684210526
627,10.693989789473685
628,9.470566273684211
629,3.663526357894737
630,6.315789473684211
631,741.0526315789474
632,294.7368421052632
633,97.81510014736843
634,656.8421052631579
635,322.6943532526316
637,251.89631923157893
638,263.47097617894735
641,168.17296592631578
642,699.4676236315789
644,498.4689265789474
645,116.91311798947369
647,110.0358757368421
648,222.2102300631579
650,212.8210654
651,206.1767058736842
653,203.39053448421052
654,219.45361210526318
655,10.530981789473683
656,185.25304865263158
657,238.01343041052633
659,181.21477156842107
660,476.7431942
662,523.9688559473684
663,147.8065330631579
665,149.7513553263158
666,663.4379382526316
668,565.4295372842105
669,842.1052631578947
671,993.6842105263158
672,210.90129004210527
673,16.9150352
674,182.78111890526316
675,82.33632597894737
676,6.023411968421052
677,90.89074956842104
678,396.44554367368426
679,9.473573705263158
680,464.34791311578954
681,909.4736842105264
682,100.0
683,808.421052631579
684,411.44138767368423
685,5.550483305263159
686,1.378757347368421
687,327.1426437368421
688,632.0757657894736
690,595.9677213473684
691,578.9473684210526
692,320.0
693,269.4736842105263
694,353.6842105263158
695,286.3157894736842
697,336.8421052631579
698,125.28700192631578
